,image_path,label
3253,E:\satellite image classification\data\green_area\Forest_2909.jpg,Green_Area
3254,E:\satellite image classification\data\green_area\Forest_291.jpg,Green_Area
3255,E:\satellite image classification\data\green_area\Forest_2910.jpg,Green_Area
3256,E:\satellite image classification\data\green_area\Forest_2911.jpg,Green_Area
3257,E:\satellite image classification\data\green_area\Forest_2912.jpg,Green_Area
3258,E:\satellite image classification\data\green_area\Forest_2913.jpg,Green_Area
3259,E:\satellite image classification\data\green_area\Forest_2914.jpg,Green_Area
3260,E:\satellite image classification\data\green_area\Forest_2915.jpg,Green_Area
3261,E:\satellite image classification\data\green_area\Forest_2916.jpg,Green_Area
3262,E:\satellite image classification\data\green_area\Forest_2917.jpg,Green_Area
3263,E:\satellite image classification\data\green_area\Forest_2918.jpg,Green_Area
3264,E:\satellite image classification\data\green_area\Forest_2919.jpg,Green_Area
3265,E:\satellite image classification\data\green_area\Forest_292.jpg,Green_Area
3266,E:\satellite image classification\data\green_area\Forest_2920.jpg,Green_Area
3267,E:\satellite image classification\data\green_area\Forest_2921.jpg,Green_Area
3268,E:\satellite image classification\data\green_area\Forest_2922.jpg,Green_Area
3269,E:\satellite image classification\data\green_area\Forest_2923.jpg,Green_Area
3270,E:\satellite image classification\data\green_area\Forest_2924.jpg,Green_Area
3271,E:\satellite image classification\data\green_area\Forest_2925.jpg,Green_Area
3272,E:\satellite image classification\data\green_area\Forest_2926.jpg,Green_Area
3273,E:\satellite image classification\data\green_area\Forest_2927.jpg,Green_Area
3274,E:\satellite image classification\data\green_area\Forest_2928.jpg,Green_Area
3275,E:\satellite image classification\data\green_area\Forest_2929.jpg,Green_Area
3276,E:\satellite image classification\data\green_area\Forest_293.jpg,Green_Area
3277,E:\satellite image classification\data\green_area\Forest_2930.jpg,Green_Area
3278,E:\satellite image classification\data\green_area\Forest_2931.jpg,Green_Area
3279,E:\satellite image classification\data\green_area\Forest_2932.jpg,Green_Area
3280,E:\satellite image classification\data\green_area\Forest_2933.jpg,Green_Area
3281,E:\satellite image classification\data\green_area\Forest_2934.jpg,Green_Area
3282,E:\satellite image classification\data\green_area\Forest_2935.jpg,Green_Area
3283,E:\satellite image classification\data\green_area\Forest_2936.jpg,Green_Area
3284,E:\satellite image classification\data\green_area\Forest_2937.jpg,Green_Area
3285,E:\satellite image classification\data\green_area\Forest_2938.jpg,Green_Area
3286,E:\satellite image classification\data\green_area\Forest_2939.jpg,Green_Area
3287,E:\satellite image classification\data\green_area\Forest_294.jpg,Green_Area
3288,E:\satellite image classification\data\green_area\Forest_2940.jpg,Green_Area
3289,E:\satellite image classification\data\green_area\Forest_2941.jpg,Green_Area
3290,E:\satellite image classification\data\green_area\Forest_2942.jpg,Green_Area
3291,E:\satellite image classification\data\green_area\Forest_2943.jpg,Green_Area
3292,E:\satellite image classification\data\green_area\Forest_2944.jpg,Green_Area
3293,E:\satellite image classification\data\green_area\Forest_2945.jpg,Green_Area
3294,E:\satellite image classification\data\green_area\Forest_2946.jpg,Green_Area
3295,E:\satellite image classification\data\green_area\Forest_2947.jpg,Green_Area
3296,E:\satellite image classification\data\green_area\Forest_2948.jpg,Green_Area
3297,E:\satellite image classification\data\green_area\Forest_2949.jpg,Green_Area
3298,E:\satellite image classification\data\green_area\Forest_295.jpg,Green_Area
3299,E:\satellite image classification\data\green_area\Forest_2950.jpg,Green_Area
3300,E:\satellite image classification\data\green_area\Forest_2951.jpg,Green_Area
3301,E:\satellite image classification\data\green_area\Forest_2952.jpg,Green_Area
3302,E:\satellite image classification\data\green_area\Forest_2953.jpg,Green_Area
3303,E:\satellite image classification\data\green_area\Forest_2954.jpg,Green_Area
3304,E:\satellite image classification\data\green_area\Forest_2955.jpg,Green_Area
3305,E:\satellite image classification\data\green_area\Forest_2956.jpg,Green_Area
3306,E:\satellite image classification\data\green_area\Forest_2957.jpg,Green_Area
3307,E:\satellite image classification\data\green_area\Forest_2958.jpg,Green_Area
3308,E:\satellite image classification\data\green_area\Forest_2959.jpg,Green_Area
3309,E:\satellite image classification\data\green_area\Forest_296.jpg,Green_Area
3310,E:\satellite image classification\data\green_area\Forest_2960.jpg,Green_Area
3311,E:\satellite image classification\data\green_area\Forest_2961.jpg,Green_Area
3312,E:\satellite image classification\data\green_area\Forest_2962.jpg,Green_Area
3313,E:\satellite image classification\data\green_area\Forest_2963.jpg,Green_Area
3314,E:\satellite image classification\data\green_area\Forest_2964.jpg,Green_Area
3315,E:\satellite image classification\data\green_area\Forest_2965.jpg,Green_Area
3316,E:\satellite image classification\data\green_area\Forest_2966.jpg,Green_Area
3317,E:\satellite image classification\data\green_area\Forest_2967.jpg,Green_Area
3318,E:\satellite image classification\data\green_area\Forest_2968.jpg,Green_Area
3319,E:\satellite image classification\data\green_area\Forest_2969.jpg,Green_Area
3320,E:\satellite image classification\data\green_area\Forest_297.jpg,Green_Area
3321,E:\satellite image classification\data\green_area\Forest_2970.jpg,Green_Area
3322,E:\satellite image classification\data\green_area\Forest_2971.jpg,Green_Area
3323,E:\satellite image classification\data\green_area\Forest_2972.jpg,Green_Area
3324,E:\satellite image classification\data\green_area\Forest_2973.jpg,Green_Area
3325,E:\satellite image classification\data\green_area\Forest_2974.jpg,Green_Area
3326,E:\satellite image classification\data\green_area\Forest_2975.jpg,Green_Area
3327,E:\satellite image classification\data\green_area\Forest_2976.jpg,Green_Area
3328,E:\satellite image classification\data\green_area\Forest_2977.jpg,Green_Area
3329,E:\satellite image classification\data\green_area\Forest_2978.jpg,Green_Area
3330,E:\satellite image classification\data\green_area\Forest_2979.jpg,Green_Area
3331,E:\satellite image classification\data\green_area\Forest_298.jpg,Green_Area
3332,E:\satellite image classification\data\green_area\Forest_2980.jpg,Green_Area
3333,E:\satellite image classification\data\green_area\Forest_2981.jpg,Green_Area
3334,E:\satellite image classification\data\green_area\Forest_2982.jpg,Green_Area
3335,E:\satellite image classification\data\green_area\Forest_2983.jpg,Green_Area
3336,E:\satellite image classification\data\green_area\Forest_2984.jpg,Green_Area
3337,E:\satellite image classification\data\green_area\Forest_2985.jpg,Green_Area
3338,E:\satellite image classification\data\green_area\Forest_2986.jpg,Green_Area
3339,E:\satellite image classification\data\green_area\Forest_2987.jpg,Green_Area
3340,E:\satellite image classification\data\green_area\Forest_2988.jpg,Green_Area
3341,E:\satellite image classification\data\green_area\Forest_2989.jpg,Green_Area
3342,E:\satellite image classification\data\green_area\Forest_299.jpg,Green_Area
3343,E:\satellite image classification\data\green_area\Forest_2990.jpg,Green_Area
3344,E:\satellite image classification\data\green_area\Forest_2991.jpg,Green_Area
3345,E:\satellite image classification\data\green_area\Forest_2992.jpg,Green_Area
3346,E:\satellite image classification\data\green_area\Forest_2993.jpg,Green_Area
3347,E:\satellite image classification\data\green_area\Forest_2994.jpg,Green_Area
3348,E:\satellite image classification\data\green_area\Forest_2995.jpg,Green_Area
3349,E:\satellite image classification\data\green_area\Forest_2996.jpg,Green_Area
3350,E:\satellite image classification\data\green_area\Forest_2997.jpg,Green_Area
3351,E:\satellite image classification\data\green_area\Forest_2998.jpg,Green_Area
3352,E:\satellite image classification\data\green_area\Forest_2999.jpg,Green_Area
3353,E:\satellite image classification\data\green_area\Forest_3.jpg,Green_Area
3354,E:\satellite image classification\data\green_area\Forest_30.jpg,Green_Area
3355,E:\satellite image classification\data\green_area\Forest_300.jpg,Green_Area
3356,E:\satellite image classification\data\green_area\Forest_3000.jpg,Green_Area
3357,E:\satellite image classification\data\green_area\Forest_301.jpg,Green_Area
3358,E:\satellite image classification\data\green_area\Forest_302.jpg,Green_Area
3359,E:\satellite image classification\data\green_area\Forest_303.jpg,Green_Area
3360,E:\satellite image classification\data\green_area\Forest_304.jpg,Green_Area
3361,E:\satellite image classification\data\green_area\Forest_305.jpg,Green_Area
3362,E:\satellite image classification\data\green_area\Forest_306.jpg,Green_Area
3363,E:\satellite image classification\data\green_area\Forest_307.jpg,Green_Area
3364,E:\satellite image classification\data\green_area\Forest_308.jpg,Green_Area
3365,E:\satellite image classification\data\green_area\Forest_309.jpg,Green_Area
3366,E:\satellite image classification\data\green_area\Forest_31.jpg,Green_Area
3367,E:\satellite image classification\data\green_area\Forest_310.jpg,Green_Area
3368,E:\satellite image classification\data\green_area\Forest_311.jpg,Green_Area
3369,E:\satellite image classification\data\green_area\Forest_312.jpg,Green_Area
3370,E:\satellite image classification\data\green_area\Forest_313.jpg,Green_Area
3371,E:\satellite image classification\data\green_area\Forest_314.jpg,Green_Area
3372,E:\satellite image classification\data\green_area\Forest_315.jpg,Green_Area
3373,E:\satellite image classification\data\green_area\Forest_316.jpg,Green_Area
3374,E:\satellite image classification\data\green_area\Forest_317.jpg,Green_Area
3375,E:\satellite image classification\data\green_area\Forest_318.jpg,Green_Area
3376,E:\satellite image classification\data\green_area\Forest_319.jpg,Green_Area
3377,E:\satellite image classification\data\green_area\Forest_32.jpg,Green_Area
3378,E:\satellite image classification\data\green_area\Forest_320.jpg,Green_Area
3379,E:\satellite image classification\data\green_area\Forest_321.jpg,Green_Area
3380,E:\satellite image classification\data\green_area\Forest_322.jpg,Green_Area
3381,E:\satellite image classification\data\green_area\Forest_323.jpg,Green_Area
3382,E:\satellite image classification\data\green_area\Forest_324.jpg,Green_Area
3383,E:\satellite image classification\data\green_area\Forest_325.jpg,Green_Area
3384,E:\satellite image classification\data\green_area\Forest_326.jpg,Green_Area
3385,E:\satellite image classification\data\green_area\Forest_327.jpg,Green_Area
3386,E:\satellite image classification\data\green_area\Forest_328.jpg,Green_Area
3387,E:\satellite image classification\data\green_area\Forest_329.jpg,Green_Area
3388,E:\satellite image classification\data\green_area\Forest_33.jpg,Green_Area
3389,E:\satellite image classification\data\green_area\Forest_330.jpg,Green_Area
3390,E:\satellite image classification\data\green_area\Forest_331.jpg,Green_Area
3391,E:\satellite image classification\data\green_area\Forest_332.jpg,Green_Area
3392,E:\satellite image classification\data\green_area\Forest_333.jpg,Green_Area
3393,E:\satellite image classification\data\green_area\Forest_334.jpg,Green_Area
3394,E:\satellite image classification\data\green_area\Forest_335.jpg,Green_Area
3395,E:\satellite image classification\data\green_area\Forest_336.jpg,Green_Area
3396,E:\satellite image classification\data\green_area\Forest_337.jpg,Green_Area
3397,E:\satellite image classification\data\green_area\Forest_338.jpg,Green_Area
3398,E:\satellite image classification\data\green_area\Forest_339.jpg,Green_Area
3399,E:\satellite image classification\data\green_area\Forest_34.jpg,Green_Area
3400,E:\satellite image classification\data\green_area\Forest_340.jpg,Green_Area
3401,E:\satellite image classification\data\green_area\Forest_341.jpg,Green_Area
3402,E:\satellite image classification\data\green_area\Forest_342.jpg,Green_Area
3403,E:\satellite image classification\data\green_area\Forest_343.jpg,Green_Area
3404,E:\satellite image classification\data\green_area\Forest_344.jpg,Green_Area
3405,E:\satellite image classification\data\green_area\Forest_345.jpg,Green_Area
3406,E:\satellite image classification\data\green_area\Forest_346.jpg,Green_Area
3407,E:\satellite image classification\data\green_area\Forest_347.jpg,Green_Area
3408,E:\satellite image classification\data\green_area\Forest_348.jpg,Green_Area
3409,E:\satellite image classification\data\green_area\Forest_349.jpg,Green_Area
3410,E:\satellite image classification\data\green_area\Forest_35.jpg,Green_Area
3411,E:\satellite image classification\data\green_area\Forest_350.jpg,Green_Area
3412,E:\satellite image classification\data\green_area\Forest_351.jpg,Green_Area
3413,E:\satellite image classification\data\green_area\Forest_352.jpg,Green_Area
3414,E:\satellite image classification\data\green_area\Forest_353.jpg,Green_Area
